name,ra,dec,pm_ra,pm_dec,parallax,spect_type,lii,bii,_class,dist
HIP 100902,306.88783628,28.05760122,4.51,-1.73,1.41,G8III,68.78595283,-6.04599699,STAR G8III,709.219858156028
HIP 100903,306.88988132,-74.28503726,29.05,-15.18,2.51,K2II/III,319.98565506,-32.48659638,STAR K2III,398.406374501992
HIP 100904,306.88994207,-39.53214704,28.16,-15.21,5.09,A2m...,1.93107121,-34.73375706,STAR A2,196.463654223969
HIP 100905,306.8902869,-32.32133405,10.22,2.35,3.13,K1III,10.48068912,-33.37207684,STAR K1III,319.488817891374
HIP 100906,306.89175384,19.61815413,-12.37,16.04,10.73,K0,61.77180891,-10.85431112,STAR K0,93.1966449207829
HIP 100907,306.89281213,38.44052275,-22.98,-78.6,12.07,A3V,77.2598064,-0.02378461,STAR A3V,82.8500414250207
HIP 100908,306.89472527,28.05989862,-0.34,1.57,-2.03,A0,68.79136298,-6.04964268,STAR A0,-492.610837438424
HIP 100909,306.89470021,-26.20322419,12.36,-14.87,4.43,F2Vsp...,17.49076642,-31.77474564,STAR F2V,225.733634311512
HIP 10091,32.43796012,-51.73101027,156.88,58.74,18.24,K1III/IV,277.30482165,-61.32391285,STAR K1IV,54.8245614035088
HIP 100910,306.89543673,43.05651012,-14.08,-20.47,3.05,G5III,81.01563504,2.66157491,STAR G5III,327.868852459016
HIP 100911,306.90095278,-65.33207572,13.72,21.64,6.16,F8V,330.46238819,-34.4507113,STAR F8V,162.337662337662
HIP 100912,306.90322776,42.03543295,-2.94,-6.31,0.43,B2IV,80.18763205,2.06306538,STAR B2IV,2325.58139534884
HIP 100913,306.90410381,-79.39334508,0.36,-39.48,2.61,K2III,314.24034387,-30.99340416,STAR K2III,383.141762452107
HIP 100914,306.90646958,32.40185137,-0.09,-8.2,1.33,B8,72.35178242,-3.54627907,STAR B8,751.87969924812
HIP 100915,306.90714059,-40.63775706,18.7,-57.49,8.13,F5V,0.59997632,-34.90221628,STAR F5V,123.0012300123
HIP 100916,306.91442442,50.98107176,-3.75,-7.42,-0.14,B8,87.51575083,7.23153702,STAR B8,-7142.85714285714
HIP 100917,306.9188313,21.47122976,-21.77,-15.38,2.82,K0,63.34264148,-9.83126255,STAR K0,354.609929078014
HIP 100918,306.91933801,-58.63190402,18.97,0.34,4.95,F7/F8V,338.56322283,-35.32461468,STAR F7V,202.020202020202
HIP 100919,306.9196242,49.93868218,-11.35,72.04,9.89,G5,86.65800934,6.63021598,STAR G5,101.112234580384
HIP 10092,32.43898686,-27.1034667,2.54,-37.29,4.72,G3V,217.34799343,-72.59030038,STAR G3V,211.864406779661
HIP 100920,306.92052621,82.95731934,18.13,23.14,3.23,F5,115.88804493,24.08265164,STAR F5,309.597523219814
HIP 100921,306.92165311,-49.76702711,4.16,-5.01,1.74,M3III,349.44810108,-35.62570332,STAR M3III,574.712643678161
HIP 100922,306.92180533,17.52337031,-2.33,-8.54,0.4,K0,60.01558057,-12.04858833,STAR K0,2500
HIP 100923,306.92412765,-27.74557538,-202.72,-876.94,64.93,M3,15.75625193,-32.2397734,STAR M3,15.4012012937009
HIP 100924,306.93067222,14.45597447,7.72,4.15,1.76,A0,57.3967754,-13.74953657,STAR A0,568.181818181818
HIP 100925,306.93438673,-30.86657793,-14.88,-521.53,51.5,G6/G8V,12.18067751,-33.06364395,STAR G6V,19.4174757281553
HIP 100926,306.94222318,-5.65421065,7.2,-9.26,3.9,M...,39.05583019,-23.97407001,STAR M0,256.410256410256
HIP 100927,306.94801033,26.14670754,-2.67,-19.09,5.74,A5V,67.24306937,-7.18862076,STAR A5V,174.216027874564
HIP 100928,306.94934271,-37.74810025,18.23,-46.8,3.51,G3V,4.08074835,-34.49864925,STAR G3V,284.900284900285
HIP 100929,306.95816828,14.94450319,10.6,1.65,2.47,A0,57.83205067,-13.5037326,STAR A0,404.858299595142
HIP 10093,32.43951811,-28.60698775,-2.01,-101.11,8.22,G1/G2V,222.37893251,-72.64699338,STAR G1V,121.654501216545
HIP 100930,306.96165601,-6.67371561,26.84,-12.83,7.11,A3,38.06960915,-24.4544467,STAR A3,140.646976090014
HIP 100931,306.963561,-18.05495443,-6.78,-9.45,1.69,K0III/IV,26.43836429,-29.13653723,STAR K0IV,591.715976331361
HIP 100932,306.96378563,30.11968992,-4.71,-17.23,3.07,A2,70.51563253,-4.90925371,STAR A2,325.732899022801
HIP 100933,306.96574603,65.75582904,12.64,-21.64,11.8,A2,100.04710896,15.45645733,STAR A2,84.7457627118644
HIP 100934,306.97597337,-57.64454722,-91.19,-118.59,19.18,G6/G8IV/V,339.76698493,-35.43652107,STAR G6IV,52.1376433785193
HIP 100935,306.97997433,-28.26108604,-4.59,13.33,3.44,M7/M8III,15.18561423,-32.42874231,STAR M7III,290.697674418605
HIP 100936,306.98422369,67.87748176,-23.07,8.8,3.36,K0,101.91678729,16.58436116,STAR K0,297.619047619048
HIP 100937,306.98573085,-42.61983887,95.56,-125.35,10.36,F5/F6V,358.20538814,-35.20150871,STAR F5V,96.5250965250965
HIP 100938,306.99133669,-36.35866528,16.21,-18.99,2.94,F0V,5.7455525,-34.28776334,STAR F0V,340.136054421769
HIP 100939,306.9924686,-31.24657921,9.82,-23.16,4.82,K0III,11.75485112,-33.2040859,STAR K0III,207.46887966805
HIP 10094,32.44401843,13.17582549,-10.02,2.02,6.33,B9,150.65054195,-45.43787742,STAR B9,157.977883096366
HIP 100940,306.99548835,-0.15143806,4.89,-47.48,1.16,,44.33755394,-21.41519328,UNIDENTIFIED,862.068965517241
HIP 100941,306.99911773,-42.61930238,97.66,-122.06,8.69,F5/F6V,358.20735628,-35.21124231,STAR F5V,115.074798619102
HIP 100942,306.99955895,-51.66442706,-145.19,-2.79,12.04,G2/G3V,347.11343784,-35.69234135,STAR G2V,83.0564784053156
HIP 100943,307.00038029,-0.15135515,1.09,-5.08,1.16,K5,44.34020004,-21.41942053,STAR K5,862.068965517241
HIP 100944,307.00093312,59.7344795,5.39,13.42,3.21,A0,94.86807312,12.14435343,STAR A0,311.526479750779
HIP 100945,307.00207843,-46.91783619,7.18,0.8,3.77,K1III,352.95217894,-35.56858193,STAR K1III,265.25198938992
HIP 100946,307.00253688,-48.7744686,1.53,-3.66,5.85,G8III,350.67072013,-35.65146277,STAR G8III,170.940170940171
HIP 100947,307.00528061,-25.60651379,26.57,24.48,11.06,F8,18.19558023,-31.69334249,STAR F8,90.4159132007233
HIP 100948,307.01272096,-13.99711151,7.98,3.08,4.08,A3IV,30.7181513,-27.62232865,STAR A3IV,245.098039215686
HIP 100949,307.01619849,33.88794436,6.69,-0.29,2.84,B9,73.61625777,-2.75705601,STAR B9,352.112676056338
HIP 10095,32.44419988,-14.88452866,11.58,-3.51,4.92,K0III,182.99278198,-68.04739942,STAR K0III,203.252032520325
HIP 100950,307.01743129,-20.30485952,27.94,-25.21,7.36,A9V,24.04367681,-29.98879161,STAR A9V,135.869565217391
HIP 100951,307.02207255,-22.02324905,12.57,-35.71,4.59,A2III/IV,22.17405001,-30.57731139,STAR A2IV,217.864923747277
HIP 100952,307.02466324,-29.37398834,-6.8,-18.95,7.02,K0III,13.92456519,-32.76244238,STAR K0III,142.450142450142
HIP 100953,307.03131529,8.43740668,40.75,16.94,9.99,G9III,52.18934159,-17.07224193,STAR G9III,100.1001001001
HIP 100954,307.03187808,19.76280926,5.24,4.19,1.38,F0,61.96913818,-10.88217324,STAR F0,724.63768115942
HIP 100955,307.03264219,24.12799628,-6.8,-28.81,3.1,G5,65.61690186,-8.40740385,STAR G5,322.58064516129
HIP 100956,307.03568651,-48.40397775,19.55,-10.02,5.06,G6V,351.12735625,-35.66041481,STAR G6V,197.628458498024
HIP 100957,307.03673744,3.01842344,-1.76,-2.68,-1.79,M1,47.29939002,-19.87613621,STAR M1,-558.659217877095
HIP 100958,307.03677787,-23.01430549,13.57,-7.84,0.97,M1III,21.08976244,-30.9149306,STAR M1III,1030.92783505155
HIP 100959,307.04172738,-7.47723997,-8.69,-14.21,3.06,G5,37.31857386,-24.88593781,STAR G5,326.797385620915
HIP 10096,32.45179984,-40.86644598,48.51,-22.51,14.68,F3V,258.3652834,-68.81580708,STAR F3V,68.1198910081744
HIP 100960,307.04264597,-33.2984239,16.24,-42.06,4.17,F5,9.37234496,-33.71525588,STAR F5,239.808153477218
HIP 100961,307.04336615,27.41193136,-5.09,-12.86,3.11,A0,68.33485993,-6.53055605,STAR A0,321.543408360129
HIP 100962,307.0477355,2.10256516,5.1,-1.55,1.58,B9,46.46199049,-20.34580586,STAR B9,632.911392405063
HIP 100963,307.04929063,22.12958535,-23.55,-243.67,35.41,G5,63.96262324,-9.55808177,STAR G5,28.2406099971759
HIP 100964,307.05686343,56.13955157,-3.23,-10.42,1.91,K0,91.85282747,10.1017681,STAR K0,523.560209424084
HIP 100965,307.06022697,81.42266925,33.72,16.19,7.15,G9III,114.41043022,23.35771743,STAR G9III,139.86013986014
HIP 100966,307.06183643,78.32037517,63.15,18.95,9.84,G0,111.45460503,21.88103688,STAR G0,101.626016260163
HIP 100967,307.06674792,-51.43063267,-15.2,-73.41,13.09,G6IV/V,347.40126309,-35.73465687,STAR G6IV,76.3941940412529
HIP 100968,307.06872886,-87.47206607,169.74,-57.85,12.81,G3V,305.54666439,-28.14061274,STAR G3V,78.064012490242
HIP 100969,307.06986982,2.93715202,38.93,3.7,7.15,G8III,47.2425096,-19.94570413,STAR G8III,139.86013986014
HIP 10097,32.45373875,-20.27267091,2.44,23.38,4.07,G0V,196.19552687,-70.8223347,STAR G0V,245.700245700246
HIP 100970,307.07675395,18.76963484,349.47,-56.85,26.77,G3IV-V,61.15561906,-11.47484267,STAR G3IV,37.3552484124019
HIP 100971,307.08684598,20.11282765,18.36,17.59,6.48,A0,62.29324389,-10.72780284,STAR A0,154.320987654321
HIP 100972,307.09055271,25.07221839,4.02,2.74,2.83,A0,66.42958697,-7.91023467,STAR A0,353.356890459364
HIP 100973,307.09315015,51.6881409,4.02,2.64,1.54,A0,88.1642586,7.54587523,STAR A0,649.350649350649
HIP 100974,307.09864488,-63.09735267,-51.72,114.03,20.22,K0V,333.12935097,-34.88715397,STAR K0V,49.4559841740851
HIP 100975,307.09950587,-17.33361882,-17.62,-48.15,4.38,K1III,27.25982041,-28.9897549,STAR K1III,228.310502283105
HIP 100976,307.09962823,20.51248124,13.02,-3.85,3.9,F8,62.6358711,-10.51225547,STAR F8,256.410256410256
HIP 100977,307.10370567,-3.35774231,27.29,-21.22,5.85,B9V,41.35525282,-23.0499045,STAR B9V,170.940170940171
HIP 100978,307.10507221,32.22346709,5.95,-10.45,2.49,A2,72.30406634,-3.78654196,STAR A2,401.606425702811
HIP 100979,307.10741993,39.32892009,14.1,15.7,3.43,G8III,78.07879409,0.35886701,STAR G8III,291.545189504373
HIP 10098,32.46204968,26.48454322,20.12,-11.33,4.37,F8,143.9539436,-33.16628981,STAR F8,228.83295194508
HIP 100980,307.10864764,-55.17746676,21.83,-6.87,3.56,K0III,342.78765151,-35.665729,STAR K0III,280.898876404494
HIP 100981,307.11067786,11.72066031,12.05,16.43,6.09,A3,55.1239724,-15.38485197,STAR A3,164.203612479475
HIP 100982,307.11084036,-9.37039647,22.31,6.8,6.11,G5,35.47073362,-25.78006862,STAR G5,163.66612111293
HIP 100983,307.1148395,28.9541586,-0.72,-28.51,2.5,G8III,69.63758085,-5.6911426,STAR G8III,400
HIP 100984,307.11749606,62.01489193,-207.52,-146.35,4.49,G8,96.84642009,13.36112454,STAR G8,222.71714922049
HIP 100985,307.12196818,-24.16298183,37.82,-105.85,6.39,G6/G8IV,19.84616974,-31.35367291,STAR G6IV,156.494522691706
HIP 100986,307.12529285,31.02311946,7.49,4.65,2.59,K0,71.33499524,-4.49854261,STAR K0,386.100386100386
HIP 100987,307.12597503,42.00981541,0.14,-2.89,0.33,B0.2III,80.26331565,1.91367669,STAR B0III,3030.30303030303
HIP 100988,307.12786507,48.91893967,-3.88,-13.41,4.89,K2,85.89851955,5.93142963,STAR K2,204.498977505112
HIP 100989,307.12808126,43.52318021,9.55,4.24,4.79,B9,81.49418095,2.79562536,STAR B9,208.768267223382
HIP 10099,32.46391878,3.76936092,25.75,-5.84,11.31,A2,157.43220339,-53.76570057,STAR A2,88.4173297966401
HIP 100990,307.13482114,-36.19434887,20.6,-27.67,3.86,K0III,5.96687539,-34.37128093,STAR K0III,259.067357512953
HIP 100991,307.13654279,-34.40970624,38.29,-14.23,3.4,K2III,8.08386935,-34.02596019,STAR K2III,294.117647058824
HIP 100992,307.13820543,-11.7961653,1.52,-19.1,3.77,K5III,33.03396396,-26.83549188,STAR K5III,265.25198938992
HIP 100993,307.13949606,40.90186363,4.01,4.33,2.97,A0,79.36964757,1.25820918,STAR A0,336.700336700337
HIP 100994,307.14522197,-46.91274133,-11.57,-18.47,3.16,F3V,352.96507665,-35.66592989,STAR F3V,316.455696202532
HIP 100995,307.14510534,8.25663591,6.58,-59.5,6.38,K2,52.09080646,-17.26326581,STAR K2,156.739811912226
HIP 100996,307.14987593,0.88351502,-13.49,-16.66,2.35,B8,45.3858105,-21.04077561,STAR B8,425.531914893617
HIP 100997,307.1539337,-11.08827455,10.04,3.02,7.07,A0,33.76064603,-26.55291445,STAR A0,141.442715700141
HIP 100998,307.15465532,-4.42789333,-10.02,29.3,16.36,F8,40.35151749,-23.59603329,STAR F8,61.1246943765281
HIP 100999,307.15487103,10.98698096,11.5,5.81,3.16,A0,54.50656467,-15.81675763,STAR A0,316.455696202532
HIP 101,0.3197615,-47.79382994,-14.29,-0.62,7.35,F5IV/V,324.97572799,-67.13071655,STAR F5IV,136.054421768708
HIP 1010,3.14640282,-36.48600696,29.07,-4.95,2.07,G2,341.87441507,-77.53681063,STAR G2,483.091787439614
HIP 10100,32.47361183,-62.26631783,47.22,14.46,9.79,G5IV/V,288.05041289,-52.53596807,STAR G5IV,102.145045965271
HIP 101000,307.15625364,22.03187899,-4.73,-9.42,-0.03,B9,63.9381474,-9.69515313,STAR B9,-33333.3333333333
HIP 101001,307.16002937,-52.40104696,-0.76,3.58,3.19,F0/F2V,346.20486401,-35.78441772,STAR F2V,313.479623824451
HIP 101002,307.16062536,28.77598377,20.45,-4.63,3.61,A0,69.5148918,-5.82698457,STAR A0,277.008310249307
HIP 101003,307.16144267,-26.26396153,3.58,-66.65,8.42,G3V,17.50465241,-32.02132037,STAR G3V,118.764845605701
HIP 101004,307.16200061,-19.69033989,5.14,2.49,4.21,G3V,24.7628486,-29.90073534,STAR G3V,237.529691211401
HIP 101005,307.17216616,-38.50240922,-6.49,-9.18,2.42,K2III,3.21055516,-34.79397371,STAR K2III,413.223140495868
HIP 101006,307.17225513,-67.75821562,61.25,-5.48,10.92,F2IV/V,327.55266203,-34.10791811,STAR F2IV,91.5750915750916
HIP 101007,307.17419297,39.18817133,28.43,49.84,10.68,K0,77.99483688,0.2346305,STAR K0,93.6329588014981
HIP 101008,307.1773941,39.4736802,-13.66,-25.36,7.83,F0,78.22784994,0.39963978,STAR F0,127.713920817369
HIP 101009,307.1814026,-36.36199419,3.2,-4.12,2.35,G0V,5.77543573,-34.43886006,STAR G0V,425.531914893617
HIP 10101,32.47792286,32.54941458,0.98,-1.92,2.66,G5,141.53359923,-27.47198548,STAR G5,375.93984962406
HIP 101010,307.1814113,-0.11291865,6.91,-3.14,1.92,F8,44.47139366,-21.55851524,STAR F8,520.833333333333
HIP 101011,307.18160334,-15.74149651,8.09,-1.15,5.28,G8III,28.97351244,-28.45809268,STAR G8III,189.393939393939
HIP 101012,307.18201506,34.38809104,6.14,-2.91,1.76,K0,74.10313257,-2.57692047,STAR K0,568.181818181818
HIP 101013,307.18417677,-23.98369029,-0.81,-59.45,5.87,K2/K3III,20.0663869,-31.35157454,STAR K2III,170.357751277683
HIP 101014,307.18595973,-11.22315223,-2.72,-24.1,4.83,K2,33.6386234,-26.63820215,STAR K2,207.03933747412
HIP 101015,307.18861797,6.39379042,11.61,6.03,3.12,K0,50.44835171,-18.27606458,STAR K0,320.51282051282
HIP 101016,307.19459588,22.11513403,1.68,-5.3,0.35,A0,64.02812509,-9.67706688,STAR A0,2857.14285714286
HIP 101017,307.19473436,-35.5958129,1.69,-20.76,5.2,B8II/III,6.68993307,-34.30688085,STAR B8III,192.307692307692
HIP 101018,307.19530076,31.18849846,3.85,1.34,-0.48,B9,71.50491828,-4.45115956,STAR B9,-2083.33333333333
HIP 101019,307.2002509,-11.7265116,-21.83,-43.68,10.62,F2V,33.13330025,-26.86169076,STAR F2V,94.1619585687382
HIP 10102,32.47844085,-29.40926647,27.4,26.83,4.96,F8,225.06102977,-72.59203026,STAR F8,201.612903225806
HIP 101020,307.20294686,45.71883659,6.78,-5.16,3.3,B9,83.31259793,4.03213672,STAR B9,303.030303030303
HIP 101021,307.2074039,-35.3631802,17.59,-3.91,3.88,A1V,6.96867316,-34.27240456,STAR A1V,257.731958762887
HIP 101022,307.20807266,-1.7344597,52.44,-42.87,31.3,G0,42.95648983,-22.3686218,STAR G0,31.9488817891374
HIP 101023,307.21080422,39.98179721,-3.72,-6.44,1.28,M3Iavar,78.65496286,0.676107,STAR M3I,781.25
HIP 101024,307.21239432,-8.60996017,-3.17,1.87,0.94,K2,36.2784302,-25.53866039,STAR K2,1063.82978723404
HIP 101025,307.21352973,-59.84739308,108.91,-61.51,8.19,,337.06224043,-35.35457496,UNIDENTIFIED,122.100122100122
HIP 101026,307.21396625,-54.67781642,14.64,-1.1,5.61,G6IV/V,343.39885042,-35.7494092,STAR G6IV,178.25311942959
HIP 101027,307.21509857,-17.81366828,-15.79,-7.66,33.04,F3V,26.79630542,-29.27021368,STAR F3V,30.2663438256659
HIP 101028,307.21834335,-32.09658109,-6.94,-7.49,1.65,K,10.81933325,-33.59066613,STAR K0,606.060606060606
HIP 101029,307.22233663,-68.65019381,14.34,1.03,4.11,A7V,326.49501058,-33.941806,STAR A7V,243.30900243309
HIP 10103,32.48837483,14.85461524,-16.14,-3.06,9.69,F0,149.71400655,-43.89623831,STAR F0,103.199174406605
HIP 101030,307.22330316,25.94075888,36.93,-0.97,9.07,F0,67.21647389,-7.50939441,STAR F0,110.253583241455
HIP 101031,307.2259752,-62.45902606,220.33,-194.7,15.56,G6V,333.89008695,-35.03603145,STAR G6V,64.26735218509
HIP 101032,307.22926646,29.96265646,2.02,-3.12,3.49,A0,70.52098519,-5.18754701,STAR A0,286.532951289398
HIP 101033,307.23089421,-0.83356508,-18.07,-40.57,4.58,K0,43.81997844,-21.95315157,STAR K0,218.340611353712
HIP 101034,307.24084312,10.33127142,5.91,-20.23,4.58,K5,53.97815859,-16.24004091,STAR K5,218.340611353712
HIP 101035,307.24232425,34.1351104,-1.83,-2.93,4.56,,73.92671454,-2.76514354,UNIDENTIFIED,219.298245614035
HIP 101036,307.24573129,-17.4346908,12.42,-25.35,6.77,G2IV,27.21200074,-29.15691332,STAR G2IV,147.710487444609
HIP 101037,307.24759499,-80.71729816,29.47,-23,6.98,F3/F5V,312.7610442,-30.61659627,STAR F3V,143.266475644699
HIP 101038,307.24805438,48.22554164,5.79,0.08,3.69,B9,85.37691512,5.46480632,STAR B9,271.0027100271
HIP 101039,307.25140985,-20.90150376,10.96,-0.17,6.57,A1V,23.48309781,-30.40012103,STAR A1V,152.20700152207
HIP 10104,32.48956618,55.48736319,2.76,-3.74,2.01,B9,133.95981657,-5.69417251,STAR B9,497.512437810945
HIP 101040,307.2527918,-17.87511799,37.65,-118.27,6.36,K0III,26.7459726,-29.32622001,STAR K0III,157.232704402516
HIP 101041,307.25631263,28.46215584,38.64,5.46,6.96,A2,69.30657646,-6.07721401,STAR A2,143.67816091954
HIP 101042,307.2574622,-26.83813891,51.93,29.91,2.83,G3/G5V,16.88447127,-32.26894734,STAR G3V,353.356890459364
HIP 101043,307.30358191,2.80241016,-0.46,-26.31,4.26,M4,47.24400088,-20.21521815,STAR M4,234.741784037559
HIP 101044,307.26174083,83.62546296,23.43,-19.05,11.77,A4m,116.55992607,24.35197743,STAR A4,84.9617672047579
HIP 101045,307.26095372,-15.06035764,8.48,-7.96,1.27,K2/K3III,29.72046531,-28.26376361,STAR K2III,787.40157480315
HIP 101046,307.26074312,7.15814456,-58.45,-14.39,13.35,G0,51.17362237,-17.9381867,STAR G0,74.9063670411985
HIP 101047,307.26347474,16.25427078,3.68,-0.15,2.99,A0,59.12077195,-13.02560478,STAR A0,334.448160535117
HIP 101048,307.26554188,-51.08489605,-16.23,13.99,9.32,F5IV,347.8274527,-35.85922223,STAR F5IV,107.296137339056
HIP 101049,307.2682678,-65.56980291,3.93,-12.78,5.48,F8V,330.14619704,-34.55984075,STAR F8V,182.481751824818
HIP 10105,32.49783604,-72.49515066,8.3,5.42,3.08,G8II/III,294.93534988,-43.39255557,STAR G8III,324.675324675325
HIP 101050,307.26990884,29.93988315,2.03,-4.34,1.94,A0,70.52291626,-5.22943966,STAR A0,515.463917525773
HIP 101051,307.27167372,-7.01745242,-5.41,-11.82,6.13,K0,37.88436425,-24.88405436,STAR K0,163.132137030995
HIP 101052,307.27451241,35.83124936,-2.4,-17.57,3.59,K2,75.31909025,-1.79458324,STAR K2,278.551532033426
HIP 101053,307.27488668,-48.4368161,55.3,-50.33,8.81,F7V,351.09383939,-35.82022417,STAR F7V,113.507377979569
HIP 101054,307.27860288,28.36084284,73.49,59.25,12.77,F2,69.23494869,-6.15188912,STAR F2,78.3085356303837
HIP 101055,307.2864904,12.68104033,5.84,4.31,3.72,B9,56.05674047,-15.00856471,STAR B9,268.817204301075
HIP 101056,307.29026469,16.27364221,49.02,-1.2,3.57,M5-M8,59.15196357,-13.03624463,STAR M5,280.112044817927
HIP 101057,307.2945963,-57.17762203,-4.73,-0.13,1.71,A2IV/V,340.32285313,-35.64359788,STAR A2IV,584.795321637427
HIP 101058,307.2960923,47.10485381,18.46,9.14,4.91,F,84.48025319,4.78700646,STAR F0,203.665987780041
HIP 101059,307.29869205,4.45653529,30.43,28.29,27.14,F8,48.75521834,-19.37005469,STAR F8,36.8459837877671
HIP 10106,32.5129717,12.34400799,73.95,-12.5,2.39,K7,151.2491337,-46.16057707,STAR K7,418.410041841004
HIP 101060,307.29942696,-29.39281983,42.34,-77.82,9.02,G2/G3V,13.97677849,-32.99856179,STAR G2V,110.864745011086
HIP 101061,307.303655,33.50874985,3.23,-4.41,2.01,A0,73.44755137,-3.17250467,STAR A0,497.512437810945
HIP 101062,307.30641388,37.51272243,-1.71,6.15,5.06,F5,76.69732345,-0.83046652,STAR F5,197.628458498024
HIP 101063,307.31576976,-40.41697004,-7.12,-22.34,1.89,M6e,0.91776786,-35.18063999,STAR M6e,529.100529100529
HIP 101064,307.32481278,-64.3942307,1.53,0.97,0.57,M3III,331.54953631,-34.78465704,STAR M3III,1754.38596491228
HIP 101065,307.32869329,60.42168211,6.31,-21.45,4.45,A0,95.54512673,12.39188255,STAR A0,224.719101123595
HIP 101066,307.33409681,46.66640813,-0.15,-4.43,2.19,B1V:nne,84.13788189,4.51048999,STAR B1V,456.62100456621
HIP 101067,307.33495238,36.45473284,2.58,-1.58,1.93,A1Ib,75.85325005,-1.46897725,STAR A1I,518.134715025907
HIP 101068,307.3367276,50.460331,9,5.73,2.14,B9,87.24208952,6.71301671,STAR B9,467.289719626168
HIP 101069,307.33718196,4.58840796,-0.92,-5.58,4.18,A0,48.89607605,-19.33540515,STAR A0,239.234449760766
HIP 10107,32.51331793,7.78652386,-52.55,-65.92,8.49,G0,154.32677899,-50.23131831,STAR G0,117.785630153121
HIP 101070,307.33814442,20.08771449,-17.88,-5.96,13.36,A3m,62.40774499,-10.93679016,STAR A3,74.8502994011976
HIP 101071,307.33874117,29.79834077,7.84,-0.21,2.98,A2,70.4420988,-5.36028759,STAR A2,335.570469798658
HIP 101072,307.3401025,-34.11129688,19.62,-6.07,3.8,K0III,8.47817409,-34.12934699,STAR K0III,263.157894736842
HIP 101073,307.34094477,35.02753618,2.23,7.77,2.69,K0,74.69880278,-2.30899959,STAR K0,371.747211895911
HIP 101074,307.34175074,25.0742303,-2.69,-1.97,2.25,K5,66.56317017,-8.09536686,STAR K5,444.444444444444
HIP 101075,307.34801009,60.96773187,1.41,4.81,2.3,A0,96.01471207,12.68877594,STAR A0,434.782608695652
HIP 101076,307.348879,30.36855661,6.87,-0.64,4.3,F5II,70.91289693,-5.03564614,STAR F5II,232.558139534884
HIP 101077,307.3566597,1.54200007,1.11,-0.3,3.71,M1,46.10784683,-20.8932614,STAR M1,269.541778975741
HIP 101078,307.35999858,-61.47649821,-30.34,-4.02,7.42,F3V,335.07004023,-35.23136554,STAR F3V,134.770889487871
HIP 101079,307.35984538,9.89786354,-13.43,-12.31,1.34,M7,53.66193576,-16.57102008,STAR M7,746.268656716418
HIP 10108,32.51696595,-29.99611287,-3.21,-34.2,9.05,F7V,227.00758289,-72.5209234,STAR F7V,110.497237569061
HIP 101080,307.36113614,-49.78291144,15.2,-16.84,4.97,A1/A2Vn,349.4350081,-35.9097628,STAR A1V,201.207243460765
HIP 101081,307.36177359,44.52961277,-2.4,-6.4,1.32,B8,82.41053386,3.24703664,STAR B8,757.575757575758
HIP 101082,307.36380725,81.09073843,67.05,221.67,15.88,K0III+...,114.11519753,23.1609009,STAR K0III,62.9722921914358
HIP 101083,307.36271937,-42.93975022,12.52,-3.75,0.31,G8III,357.85099627,-35.510321,STAR G8III,3225.8064516129
HIP 101084,307.36294172,56.06817898,4.57,4.63,3.64,B9Vn,91.89152751,9.92071881,STAR B9V,274.725274725275
HIP 101085,307.36422063,53.36679654,0.46,-6.47,2.37,A2,89.64740981,8.37507,STAR A2,421.940928270042
HIP 101086,307.36771886,38.95153372,8.86,6.73,2.61,A0,77.89108167,-0.02576729,STAR A0,383.141762452107
HIP 101087,307.36827129,42.31682789,-6.6,-63.18,8.84,G2IV,80.61757892,1.94761666,STAR G2IV,113.122171945701
HIP 101088,307.37507384,-12.59136905,-3.21,-6.05,4.65,K0III,32.32810408,-27.3750768,STAR K0III,215.05376344086
HIP 101089,307.37890526,-66.96244119,53.79,2.47,6.13,F6V,328.47690046,-34.34373459,STAR F6V,163.132137030995
HIP 10109,32.51748917,83.67939116,82.76,-21.87,5.61,G5,125.20787837,21.15807161,STAR G5,178.25311942959
HIP 101090,307.38056519,-22.39149166,8.23,-30.91,6.14,K5III,21.89690486,-31.01214848,STAR K5III,162.866449511401
HIP 101091,307.38435815,-57.95754648,286.9,-91.12,12.06,G3V,339.36160164,-35.62754658,STAR G3V,82.9187396351575
HIP 101092,307.39119492,38.9416157,-0.97,-2.63,1.17,B8...,77.89376479,-0.04637131,STAR B8,854.700854700855
HIP 101093,307.39511383,62.99413722,45,-13.31,24.04,A7III,97.75920148,13.79483039,STAR A7III,41.5973377703827
HIP 101094,307.39588562,-41.39974592,-22.64,3.04,6.41,F2/F3IV,359.73295026,-35.36464029,STAR F2IV,156.00624024961
HIP 101095,307.39809065,-10.00204983,-5.7,-9.83,3.25,G5,34.97245726,-26.30803404,STAR G5,307.692307692308
HIP 101096,307.39897542,60.99240502,-32.12,32.22,12.74,F8,96.04983802,12.68201528,STAR F8,78.4929356357928
HIP 101097,307.4011557,-53.92077528,37.42,-44.96,1.17,K2/K3III,344.32621307,-35.88938594,STAR K2III,854.700854700855
HIP 101098,307.40355929,-21.12628885,1.88,-9.68,0.09,G6III/IV,23.29395171,-30.61022433,STAR G6IV,11111.1111111111
HIP 101099,307.40432843,-76.72257728,1.49,14.49,5.65,F2V,317.18026898,-31.91793414,STAR F2V,176.991150442478
HIP 1011,3.14910495,44.31628232,40.81,12.59,5.28,K0,115.64171671,-18.00496145,STAR K0,189.393939393939
